movie_id,avg_rating,movie_title,release_date,release_year,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
136,4.123809524,Mr. Smith Goes to Washington ,1/1/1939,1939,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,3.900584795,Big Night ,9/20/1996,1996,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,2.578947368,D3: The Mighty Ducks ,10/4/1996,1996,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2.78,"Love Bug, The ",1/1/1969,1969,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3.213114754,Homeward Bound: The Incredible Journey ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3.5,"20,000 Leagues Under the Sea ",1/1/1954,1954,"http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
142,3.070175439,Bedknobs and Broomsticks ,1/1/1971,1971,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,3.765765766,"Sound of Music, The ",1/1/1965,1965,"http://us.imdb.com/M/title-exact?Sound%20of%20Music,%20The%20(1965)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,3.872427984,Die Hard ,1/1/1988,1988,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,2.446153846,"Lawnmower Man, The ",1/1/1992,1992,"http://us.imdb.com/M/title-exact?Lawnmower%20Man,%20The%20(1992)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
146,2.5,Unhook the Stars ,10/30/1996,1996,http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,3.47027027,"Long Kiss Goodnight, The ",10/5/1996,1996,"http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,3.203125,"Ghost and the Darkness, The ",10/11/1996,1996,"http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,Jude ,11/1/1996,1996,http://us.imdb.com/M/title-exact?Jude%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,3.828025478,Swingers ,10/18/1996,1996,http://us.imdb.com/M/title-exact?Swingers%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
151,3.63190184,Willy Wonka and the Chocolate Factory ,1/1/1971,1971,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3.634146341,Sleeper ,1/1/1973,1973,http://us.imdb.com/M/title-exact?Sleeper%20(1973),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
153,3.785425101,"Fish Called Wanda, A ",1/1/1988,1988,"http://us.imdb.com/M/title-exact?Fish%20Called%20Wanda,%20A%20(1988)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3.747126437,Monty Python's Life of Brian ,1/1/1979,1979,http://us.imdb.com/M/title-exact?Life%20of%20Brian%20(1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3.102040816,Dirty Dancing ,1/1/1987,1987,http://us.imdb.com/M/title-exact?Dirty%20Dancing%20(1987),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156,3.986486486,Reservoir Dogs ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Reservoir%20Dogs%20(1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
157,3.692913386,Platoon ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Platoon%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,2.616666667,Weekend at Bernie's ,1/1/1989,1989,http://us.imdb.com/M/title-exact?Weekend%20at%20Bernie's%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3.227722772,Basic Instinct ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Basic%20Instinct%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
160,3.463768116,Glengarry Glen Ross ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Glengarry%20Glen%20Ross%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,3.481818182,Top Gun ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Top%20Gun%20(1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,3.556603774,On Golden Pond ,1/1/1981,1981,http://us.imdb.com/M/title-exact?On%20Golden%20Pond%20(1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,3.554347826,"Return of the Pink Panther, The ",1/1/1974,1974,"http://us.imdb.com/M/title-exact?Return%20of%20the%20Pink%20Panther,%20The%20(1974)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3.589403974,"Abyss, The ",1/1/1989,1989,"http://us.imdb.com/M/title-exact?Abyss,%20The%20(1989)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
165,4.109375,Jean de Florette ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,4.120689655,Manon of the Spring (Manon des sources) ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Manon%20des%20sources%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167,2.955223881,Private Benjamin ,1/1/1980,1980,http://us.imdb.com/M/title-exact?Private%20Benjamin%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,4.066455696,Monty Python and the Holy Grail ,1/1/1974,1974,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,4.466101695,"Wrong Trousers, The ",1/1/1993,1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,4.173553719,Cinema Paradiso ,1/1/1988,1988,http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
171,3.876923077,Delicatessen ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Delicatessen%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
172,4.204359673,"Empire Strikes Back, The ",1/1/1980,1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
173,4.172839506,"Princess Bride, The ",1/1/1987,1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
174,4.252380952,Raiders of the Lost Ark ,1/1/1981,1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3.817307692,Brazil ,1/1/1985,1985,http://us.imdb.com/M/title-exact?Brazil%20(1985),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176,3.947183099,Aliens ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Aliens%20(1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
177,3.861313869,"Good, The Bad and The Ugly, The ",1/1/1966,1966,"http://us.imdb.com/M/title-exact?Buono,%20il%20brutto,%20il%20cattivo,%20Il%20(1966)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,4.344,12 Angry Men ,1/1/1957,1957,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,3.909502262,"Clockwork Orange, A ",1/1/1971,1971,"http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,4.045248869,Apocalypse Now ,1/1/1979,1979,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
181,4.007889546,Return of the Jedi ,3/14/1997,1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
182,3.951327434,GoodFellas ,1/1/1990,1990,http://us.imdb.com/M/title-exact?GoodFellas%20(1990),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
183,4.034364261,Alien ,1/1/1979,1979,http://us.imdb.com/M/title-exact?Alien%20(1979),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
184,3.431034483,Army of Darkness ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
185,4.10041841,Psycho ,1/1/1960,1960,http://us.imdb.com/M/title-exact?Psycho%20(1960),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
186,3.836653386,"Blues Brothers, The ",1/1/1980,1980,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
187,4.186602871,"Godfather: Part II, The ",1/1/1974,1974,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
188,3.682352941,Full Metal Jacket ,1/1/1987,1987,http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
189,4.106060606,"Grand Day Out, A ",1/1/1992,1992,"http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,4.137096774,Henry V ,1/1/1989,1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
191,4.163043478,Amadeus ,1/1/1984,1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
192,4.120689655,Raging Bull ,1/1/1980,1980,http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,3.917197452,"Right Stuff, The ",1/1/1983,1983,"http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,4.058091286,"Sting, The ",1/1/1973,1973,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
195,3.933554817,"Terminator, The ",1/1/1984,1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
196,3.916334661,Dead Poets Society ,1/1/1989,1989,http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,4.10460251,"Graduate, The ",1/1/1967,1967,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198,4.007874016,Nikita (La Femme Nikita) ,1/1/1990,1990,http://us.imdb.com/M/title-exact?Nikita%20(1990),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,4.175757576,"Bridge on the River Kwai, The ",1/1/1957,1957,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200,3.825242718,"Shining, The ",1/1/1980,1980,"http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,3.516853933,Evil Dead II ,1/1/1987,1987,http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
202,3.764285714,Groundhog Day ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
203,3.868131868,Unforgiven ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Unforgiven%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,3.834285714,Back to the Future ,1/1/1985,1985,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
205,3.992647059,Patton ,1/1/1970,1970,http://us.imdb.com/M/title-exact?Patton%20(1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206,3.38,Akira ,1/1/1988,1988,http://us.imdb.com/M/title-exact?Akira%20(1988),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
207,3.818181818,Cyrano de Bergerac ,1/1/1990,1990,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
208,3.945,Young Frankenstein ,1/1/1974,1974,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
209,3.905759162,This Is Spinal Tap ,1/1/1984,1984,http://us.imdb.com/M/title-exact?This%20Is%20Spinal%20Tap%20(1984),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
210,3.930513595,Indiana Jones and the Last Crusade ,1/1/1989,1989,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3.912621359,M*A*S*H ,1/1/1970,1970,http://us.imdb.com/M/title-exact?MASH%20(1970),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
212,3.456521739,"Unbearable Lightness of Being, The ",1/1/1988,1988,"http://us.imdb.com/M/title-exact?Unbearable%20Lightness%20of%20Being,%20The%20(1988)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,3.985074627,"Room with a View, A ",1/1/1986,1986,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
214,3.350877193,Pink Floyd - The Wall ,1/1/1982,1982,http://us.imdb.com/M/title-exact?Pink%20Floyd%20-%20The%20Wall%20(1982),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
215,3.698113208,Field of Dreams ,1/1/1989,1989,http://us.imdb.com/M/title-exact?Field%20of%20Dreams%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,3.910344828,When Harry Met Sally... ,1/1/1989,1989,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
217,3.158333333,Bram Stoker's Dracula ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Bram%20Stoker's%20Dracula%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
218,3.456140351,Cape Fear ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Cape%20Fear%20(1991),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219,3.171171171,"Nightmare on Elm Street, A ",1/1/1984,1984,"http://us.imdb.com/M/title-exact?Nightmare%20on%20Elm%20Street,%20A%20(1984)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,3.363636364,"Mirror Has Two Faces, The ",11/15/1996,1996,"http://us.imdb.com/M/title-exact?Mirror%20Has%20Two%20Faces,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
221,3.72972973,Breaking the Waves ,11/15/1996,1996,http://us.imdb.com/M/title-exact?Breaking%20the%20Waves%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,3.660273973,Star Trek: First Contact ,11/22/1996,1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,4.198529412,Sling Blade ,11/22/1996,1996,http://us.imdb.com/M/title-exact?Sling%20Blade%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
224,3.704545455,Ridicule ,11/27/1996,1996,http://us.imdb.com/M/title-exact?Ridicule%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,2.908256881,101 Dalmatians ,11/27/1996,1996,http://us.imdb.com/M/title-exact?101%20Dalmatians%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,3.355421687,Die Hard 2 ,1/1/1990,1990,http://us.imdb.com/M/title-exact?Die%20Hard%202%20(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,3.279503106,Star Trek VI: The Undiscovered Country ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Star%20Trek%20VI:%20The%20Undiscovered%20Country%20(1991),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,3.81557377,Star Trek: The Wrath of Khan ,1/1/1982,1982,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Wrath%20of%20Khan%20(1982),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,3.111111111,Star Trek III: The Search for Spock ,1/1/1984,1984,http://us.imdb.com/M/title-exact?Star%20Trek%20III:%20The%20Search%20for%20Spock%20(1984),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,3.447236181,Star Trek IV: The Voyage Home ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Star%20Trek%20IV:%20The%20Voyage%20Home%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,2.683098592,Batman Returns ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Batman%20Returns%20(1992),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
232,3.207920792,Young Guns ,1/1/1988,1988,http://us.imdb.com/M/title-exact?Young%20Guns%20(1988),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
233,3.290322581,Under Siege ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Under%20Siege%20(1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3.775,Jaws ,1/1/1975,1975,http://us.imdb.com/M/title-exact?Jaws%20(1975),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,2.847926267,Mars Attacks! ,12/13/1996,1996,http://us.imdb.com/M/title-exact?Mars%20Attacks!%20(1996),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
236,3.622222222,Citizen Ruth ,12/13/1996,1996,http://us.imdb.com/M/title-exact?Citizen%20Ruth%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
237,3.7109375,Jerry Maguire ,12/13/1996,1996,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
238,3.875,Raising Arizona ,1/1/1987,1987,http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3.513333333,Sneakers ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Sneakers%20(1992),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
240,2.788461538,Beavis and Butt-head Do America ,12/20/1996,1996,http://us.imdb.com/M/title-exact?Beavis%20and%20Butt-head%20Do%20America%20(1996),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3.546875,"Last of the Mohicans, The ",1/1/1992,1992,"http://us.imdb.com/M/title-exact?Last%20of%20the%20Mohicans,%20The%20(1992)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242,4,Kolya ,1/24/1997,1997,http://us.imdb.com/M/title-exact?Kolya%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2.439393939,Jungle2Jungle ,3/7/1997,1997,http://us.imdb.com/M/title-exact?Jungle2Jungle%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,3.166666667,Smilla's Sense of Snow ,3/14/1997,1997,http://us.imdb.com/M/title-exact?Smilla%27s%20Sense%20of%20Snow%20(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
245,3.108333333,"Devil's Own, The ",3/26/1997,1997,http://us.imdb.com/M/title-exact?Devil%27s%20Own%2C%20The%20(1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
246,3.935483871,Chasing Amy ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
247,1.8,Turbo: A Power Rangers Movie ,3/28/1997,1997,http://us.imdb.com/M/title-exact?Turbo%3A%20A%20Power%20Rangers%20Movie%20%281997%29,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3.675,Grosse Pointe Blank ,4/11/1997,1997,http://us.imdb.com/M/title-exact?Grosse%20Pointe%20Blank%20%281997%29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
249,3.246153846,Austin Powers: International Man of Mystery ,5/2/1997,1997,http://us.imdb.com/M/title-exact?Austin%20Powers%3A%20International%20Man%20of%20Mystery%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,3.47715736,"Fifth Element, The ",5/9/1997,1997,http://us.imdb.com/M/title-exact?Fifth%20Element%2C%20The%20%281997%29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,4.260869565,Shall We Dance? ,7/11/1997,1997,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2.943037975,"Lost World: Jurassic Park, The ",5/23/1997,1997,http://us.imdb.com/M/title-exact?Lost%20World%3A%20Jurassic%20Park%2C%20The%20%281997%29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
253,3.692307692,"Pillow Book, The ",6/13/1997,1997,http://us.imdb.com/M/title-exact?Pillow%20Book%2C%20The%20%281995%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
254,2.451612903,Batman & Robin ,6/20/1997,1997,http://us.imdb.com/M/title-exact?Batman+%26+Robin+(1997),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,3.360465116,My Best Friend's Wedding ,6/20/1997,1997,http://us.imdb.com/M/title-exact?My+Best+Friend%27s+Wedding+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
256,3.5625,When the Cats Away (Chacun cherche son chat) ,6/20/1997,1997,http://us.imdb.com/M/title-exact?Chacun+cherche+son+chat+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
257,3.745874587,Men in Black ,7/4/1997,1997,http://us.imdb.com/M/title-exact?Men+in+Black+(1997),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
258,3.803536346,Contact ,7/11/1997,1997,http://us.imdb.com/Title?Contact+(1997/I),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
259,2.685185185,George of the Jungle ,1/1/1997,1997,http://us.imdb.com/M/title-exact?George+of+the+Jungle+(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2.57480315,Event Horizon ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Event+Horizon+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
261,2.558139535,Air Bud ,8/1/1997,1997,http://us.imdb.com/M/title-exact?Air+Bud+(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,3.712121212,In the Company of Men ,8/1/1997,1997,http://us.imdb.com/M/title-exact?In+the+Company+of+Men+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,2.157894737,Steel ,8/15/1997,1997,http://us.imdb.com/M/title-exact?Steel+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2.742574257,Mimic ,8/22/1997,1997,http://us.imdb.com/M/title-exact?Mimic+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
265,3.863436123,"Hunt for Red October, The ",1/1/1990,1990,http://us.imdb.com/M/title-exact?Hunt+for+Red+October%2C+The+(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266,2.714285714,Kull the Conqueror ,8/29/1997,1997,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,3.444444444,unknown,NA,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3.792156863,Chasing Amy ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
269,3.926984127,"Full Monty, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,3.595588235,Gattaca ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
271,3.232227488,Starship Troopers ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
